-1.194516250398268298e+01,-1.200456991524131034e+01,-1.205862816875235488e+01
-1.211060559328474540e+01,-1.216469072884341962e+01,-1.221947518069440264e+01
-1.227606701845680170e+01,-1.232791732732810353e+01,-1.238432115307618453e+01
-1.244018083844252942e+01,-1.249309125856918889e+01,-1.254181669644535368e+01
-1.259634142144955682e+01,-1.265790420133918914e+01,-1.271326064856091165e+01
-1.276466245637713115e+01,-1.281752594241716459e+01,-1.287823083014947478e+01
-1.293120838451610233e+01,-1.297664865197283213e+01,-1.303093250597699893e+01
-1.309246509271122783e+01,-1.314969726629392177e+01,-1.320220890015475845e+01
-1.325409407768607828e+01,-1.331074442121384038e+01,-1.336559743559885405e+01
-1.342021707756846638e+01,-1.347826205862591031e+01,-1.354013320491955419e+01
-1.359511918238418637e+01,-1.365078460322690823e+01,-1.370489569471793523e+01
-1.375929981770515376e+01,-1.381454879103788791e+01,-1.387168463694627718e+01
-1.392111799894729351e+01,-1.397489438032527431e+01,-1.403099778433903921e+01
-1.409063558903626223e+01,-1.414969064279523536e+01,-1.420526982079732115e+01
-1.425900084741279983e+01,-1.431411145306014454e+01,-1.437372365469424196e+01
-1.443687444226087280e+01,-1.449260173866953316e+01,-1.455539504943874896e+01
-1.461090702972479427e+01,-1.466891406076291382e+01,-1.472579114455855809e+01
-1.477849247034115621e+01,-1.482601099290819491e+01,-1.488658825263519603e+01
-1.494513188955297345e+01,-1.500343609562878733e+01,-1.505753196361550117e+01
-1.511421401799963427e+01,-1.516070769538795382e+01,-1.521746823810078197e+01
-1.527667559113421447e+01,-1.533629969281363259e+01,-1.539585117541901127e+01
-1.545154614739620769e+01,-1.550693437721155732e+01,-1.555875481240837033e+01
-1.561236023728847044e+01,-1.567230757590297152e+01,-1.573094107579337475e+01
-1.578123237303717552e+01,-1.583118858933104889e+01,-1.588489858031709900e+01
-1.593963927493097188e+01,-1.600308053777026984e+01,-1.606391636851409999e+01
-1.611561792782405078e+01,-1.616927298286314141e+01,-1.622462454385362562e+01
-1.628076544280072113e+01,-1.633059508101165491e+01,-1.638843238945849379e+01
-1.644820211821234324e+01,-1.651133408377098988e+01,-1.656395292936456798e+01
-1.661883402668576082e+01,-1.667298373563608394e+01,-1.672765875110937372e+01
-1.677593341382072012e+01,-1.682938293094805360e+01,-1.688374593357775311e+01
-1.693998627223695763e+01,-1.699437684919735148e+01,-1.704876572173442639e+01
-1.710488686593857111e+01,-1.715557648573773974e+01,-1.720874450704220493e+01
-1.726835545304910724e+01,-1.732116388998193912e+01,-1.738395561518568755e+01
-1.743826553061203910e+01,-1.749309467930229545e+01,-1.754729069593437529e+01
-1.760790056388542268e+01,-1.766271100013793927e+01,-1.772159108535712235e+01
-1.777529956346209516e+01,-1.783608128586420705e+01,-1.789360526344761126e+01
-1.795066517733367206e+01,-1.800801236269773398e+01,-1.806909427036455895e+01
-1.811912511725300590e+01,-1.817908408727535274e+01,-1.822669142749887783e+01
-1.828056195995034727e+01,-1.834536866299265512e+01,-1.839119710760688875e+01
-1.845019385302526871e+01,-1.850585236166297776e+01,-1.856702754862001115e+01
-1.861539311794930995e+01,-1.866791812864993005e+01,-1.872470313540450348e+01
-1.878161076092467496e+01,-1.883111164342862409e+01,-1.888560475157029117e+01
-1.894149990304476816e+01,-1.899770667388586176e+01,-1.905251213873079763e+01
-1.911192300749840811e+01,-1.916253428504994361e+01,-1.921617420252536590e+01
-1.927265376394787921e+01,-1.932837261883204505e+01,-1.938422854301303033e+01
-1.944471611636761210e+01,-1.950596186859112535e+01,-1.956026253569060813e+01
-1.961531118017799713e+01,-1.966311027318240079e+01,-1.972059890385992631e+01
-1.978549605043236426e+01,-1.984029674787680975e+01,-1.989564658805036501e+01
-1.995171925810444691e+01,-2.000715805042061035e+01,-2.005243068479435209e+01
-2.009918811620812917e+01,-2.015444657238852244e+01,-2.020628163568910196e+01
-2.026441690421254549e+01,-2.031215667062205199e+01,-2.036731593695287401e+01
-2.042622786928338030e+01,-2.048314791119418388e+01,-2.053895271056519078e+01
-2.059142251333378582e+01,-2.064930838504010069e+01,-2.070609260420268427e+01
-2.075972889518016018e+01,-2.081548505977005448e+01,-2.087144404387959540e+01
-2.092746263273375718e+01,-2.098317186359955500e+01,-2.103908682715485412e+01
-2.109997069993646690e+01,-2.115359345138704228e+01,-2.120975419391994876e+01
-2.126144163535184006e+01,-2.131644060223323578e+01,-2.137137346880184552e+01
-2.142750576662533391e+01,-2.148212196653571482e+01,-2.152918305195034421e+01
-2.158577946132431435e+01,-2.163490218064425363e+01,-2.169009462806380739e+01
-2.174561898308939689e+01,-2.180923930399382371e+01,-2.186511394484417181e+01
-2.191512682269462431e+01,-2.197049645641542170e+01,-2.203364922694384020e+01
-2.208988015812083461e+01,-2.214454238351367010e+01,-2.220392807769503207e+01
-2.225976138729398102e+01,-2.231564207152378287e+01,-2.237124637515974968e+01
-2.242457977628903620e+01,-2.248125710403226307e+01,-2.253693510468506389e+01
-2.258895546614369820e+01,-2.264089162274904865e+01,-2.270509865501517055e+01
-2.275942685808351840e+01,-2.281412305590058409e+01,-2.286148205812263257e+01
-2.291669334140521741e+01,-2.297462625653003343e+01,-2.303015779817560471e+01
-2.308584064352169563e+01,-2.314899475686938501e+01,-2.319968648961697610e+01
-2.326169563015550423e+01,-2.332278297783577869e+01,-2.337435516979385852e+01
-2.343493499654962520e+01,-2.348741513201742848e+01,-2.354101280194618084e+01
-2.359652806448704254e+01,-2.365100863730063452e+01,-2.370500551427533154e+01
-2.376361270635550937e+01,-2.382002762622748548e+01,-2.388120762798201469e+01
-2.394055045140155258e+01,-2.400136821286795552e+01,-2.406036859319366528e+01
-2.411129294449111171e+01,-2.416450736199642790e+01,-2.422811417605565154e+01
-2.428838734657451326e+01,-2.434099695948281905e+01,-2.439806287948017172e+01
-2.445910067058616022e+01,-2.451416336122446893e+01,-2.456735326531284969e+01
-2.462167744059274810e+01,-2.468028169037606645e+01,-2.473227315873668530e+01
-2.478802380558187579e+01,-2.484341440510611321e+01,-2.490291056040117468e+01
-2.496026631648996741e+01,-2.501464238128746587e+01,-2.507268513707326463e+01
-2.512002507964306730e+01,-2.516944250142834250e+01,-2.522595285171090396e+01
-2.528020212867320993e+01,-2.534351059319487831e+01,-2.539106836725597205e+01
-2.544666853641700399e+01,-2.549565756648686232e+01,-2.555046322104377765e+01
-2.560469722718885777e+01,-2.566181053788804434e+01,-2.571572138906347504e+01
-2.577110228081193810e+01,-2.582706213948941354e+01,-2.588735953144892576e+01
-2.593307606648555819e+01,-2.598681054135637325e+01,-2.605073765237197136e+01
-2.611032464335038483e+01,-2.615895509571791777e+01,-2.621443689194670768e+01
-2.627077299188790960e+01,-2.631997952269085417e+01,-2.637486361070867247e+01
-2.643230726317494828e+01,-2.648976678702134890e+01,-2.654235803389378390e+01
-2.660109730455116406e+01,-2.665587868452891840e+01,-2.670857924445781606e+01
-2.675562909474305684e+01,-2.681114622106371215e+01,-2.686619773590351912e+01
-2.691546995402708475e+01,-2.696598446082305500e+01,-2.701883952741629358e+01
-2.707732234981357067e+01,-2.713121679812921627e+01,-2.718639652133171225e+01
-2.724723161297162477e+01,-2.730279268403599602e+01,-2.735740524910454496e+01
-2.741281256050761073e+01,-2.747593118035167237e+01,-2.752915517072086260e+01
-2.757870664560430640e+01,-2.763500271534082842e+01,-2.769083800835756648e+01
-2.775629302154517219e+01,-2.781029908257916716e+01,-2.786288568076545502e+01
-2.791729666862376646e+01,-2.796810873522018071e+01,-2.802288255355452051e+01
-2.808168034562393345e+01,-2.814155858228880547e+01,-2.819368721132519440e+01
-2.824755540464130732e+01,-2.830336418009790478e+01,-2.836010723857558347e+01
-2.841519632337016077e+01,-2.847027454295142945e+01,-2.852355227713730557e+01
-2.858665406678997201e+01,-2.864362848463732902e+01,-2.869675195667155521e+01
-2.875535907364334420e+01,-2.880802398517504415e+01,-2.886213969040893446e+01
-2.891224390754723927e+01,-2.897077172091231745e+01,-2.902352441187630205e+01
-2.908058106466825521e+01,-2.913585456322273259e+01,-2.919308254782313128e+01
-2.924354622997089947e+01,-2.929948888465207801e+01,-2.935735527378314558e+01
-2.940557017222891290e+01,-2.945923775871256112e+01,-2.951956237019905771e+01
-2.957437967388514011e+01,-2.963335051241562823e+01,-2.968947351098237064e+01
-2.975210905692221530e+01,-2.980566018853206600e+01,-2.986139229222047931e+01
-2.991748292034489509e+01,-2.997358809310946981e+01,-3.003289798741429095e+01
-3.008636764158398691e+01,-3.013062198484585963e+01,-3.019314810390108761e+01
-3.024627289819591169e+01,-3.029866835722000218e+01,-3.034160035106087605e+01
-3.040147582822097050e+01,-3.045501213902022997e+01,-3.051378369954748138e+01
-3.056736670981765869e+01,-3.062558191802137486e+01,-3.067446751859496246e+01
-3.072343137242497590e+01,-3.078529011473058219e+01,-3.084032668913366848e+01
-3.089790844874554665e+01,-3.095898326910362997e+01,-3.101814223228141643e+01
-3.107277456010153927e+01,-3.112827219059720463e+01,-3.118612535421504006e+01
-3.124645925161789606e+01,-3.130046506033965059e+01,-3.135277490156689950e+01
-3.141375486269039286e+01,-3.146407873038380032e+01,-3.151869628567946791e+01
-3.157700328550043167e+01,-3.162914845617257242e+01,-3.169163134507748580e+01
-3.174324231598629353e+01,-3.179595691617137732e+01,-3.185884029841810872e+01
-3.191519113968798038e+01,-3.197263207153062936e+01,-3.202683145792662600e+01
-3.207319209898491152e+01,-3.212981254249731933e+01,-3.218342626709963383e+01
-3.223829052654633642e+01,-3.229143326737001019e+01,-3.234591168071101208e+01
-3.240043356434478738e+01,-3.246135070689373947e+01,-3.252257437805710083e+01
0.000000000000000000e+00,-1.419847328244274953e+00,-1.402204506807773310e+00
-1.425578857058419135e+00,-1.403343317360277398e+00,-1.377289276127169115e+00
-1.351911127141385283e+00,-1.331311622754682178e+00,-1.309944351347424263e+00
-1.286075872078582094e+00,-1.262517216733446190e+00,-1.237658273101702733e+00
-1.212203033996990031e+00,-1.186552705955574050e+00,-1.167107265380936010e+00
-1.144687744888033265e+00,-1.117529593222778894e+00,-1.095133247384811215e+00
-1.071215037812188520e+00,-1.045499772877723110e+00,-1.020191385751512581e+00
-9.991309720263871208e-01,-9.746157580215697447e-01,-9.467652479595984882e-01
-9.257108415203019192e-01,-9.068025206762622137e-01,-8.845404986060220187e-01
-8.611880068183850323e-01,-8.389002738800033221e-01,-8.138202670383974935e-01
-7.899708719747373653e-01,-7.692257180035640962e-01,-7.469888315543486978e-01
-7.227730310113460455e-01,-6.973639865981897668e-01,-6.713537573676644499e-01
-6.463484371284985430e-01,-6.236658025458287069e-01,-5.990015662084285930e-01
-5.752237628716770912e-01,-5.474946158704959709e-01,-5.258188063653871369e-01
-5.030841163478214639e-01,-4.807041597200380489e-01,-4.590888327349937348e-01
-4.340992870200412468e-01,-4.109207315973096852e-01,-3.879855261450204651e-01
-3.662604381981515722e-01,-3.425279690477621708e-01,-3.176368987638381602e-01
-2.948130882071599568e-01,-2.737146042207375118e-01,-2.500837214580535761e-01
-2.255275296254714568e-01,-2.023138550279902914e-01,-1.769333422905672304e-01
-1.523283970294077583e-01,-1.283226100934555247e-01,-1.070158337978624752e-01
-8.325154389157023160e-02,-5.814892538427106350e-02,-3.148627345337284833e-02
-5.768736019303465079e-03,2.004593993239050728e-02,4.514995994686523545e-02
6.887938276382200853e-02,9.175548781158779366e-02,1.173135819371453892e-01
1.479661546661488747e-01,1.753192702222229338e-01,1.980594894274656514e-01
2.179134396244830907e-01,2.452536285971729790e-01,2.726755836331544169e-01
2.985827536011740335e-01,3.225143928803693161e-01,3.452242035760989536e-01
3.701482142384039387e-01,3.961918038562960986e-01,4.190470472518480483e-01
4.438988149150579487e-01,4.690816271035547214e-01,4.930675099938768291e-01
5.162552032696647863e-01,5.406776995525145457e-01,5.638764979375995301e-01
5.905380152730972387e-01,6.127343936874030117e-01,6.372127921616945745e-01
6.595088822711252519e-01,6.779914729331522061e-01,6.978256617378179039e-01
7.179656145405746148e-01,7.430407971952130985e-01,7.666987873335258108e-01
7.866753464212434821e-01,8.115124292062159128e-01,8.346543464198641349e-01
8.552538352056662241e-01,8.817607884073176416e-01,9.048945602305883407e-01
9.301355880025541367e-01,9.521757416200974378e-01,9.783484651287602807e-01
1.003344196599640359e+00,1.027744419901591044e+00,1.051665143054260509e+00
1.076182567151733327e+00,1.101629499977699211e+00,1.129087262164409244e+00
1.154451391839988572e+00,1.178768916438175385e+00,1.201312090476834626e+00
1.225992327168715201e+00,1.250702099923801214e+00,1.276725077161604549e+00
1.303417275108916362e+00,1.327044221321597828e+00,1.350724142841516873e+00
1.374865892790975375e+00,1.399319368639593053e+00,1.425100985700482381e+00
1.449980529782253447e+00,1.473520699990653160e+00,1.498376519438383347e+00
1.524626195369455983e+00,1.546054351219526612e+00,1.569832238437601779e+00
1.597448765775396851e+00,1.617860057312427990e+00,1.644668484154581778e+00
1.670273007119831510e+00,1.690653224435328950e+00,1.716825140640140912e+00
1.738688293730122902e+00,1.762063498069812661e+00,1.783960409916554246e+00
1.811999808184494576e+00,1.838267675496022102e+00,1.866044206774374548e+00
1.893879495803757251e+00,1.918237131061864664e+00,1.942695205435541750e+00
1.968689471954225612e+00,1.993831229950754125e+00,2.016788965489945795e+00
2.037388750210765487e+00,2.064928021064080799e+00,2.086851144421239646e+00
2.108599031383317168e+00,2.131531304292605622e+00,2.155464560215223369e+00
2.179040015687437659e+00,2.206833527545768447e+00,2.231139933277736631e+00
2.257819940485465970e+00,2.280455559816557898e+00,2.309271708520604260e+00
2.335198921191094623e+00,2.358266339592706817e+00,2.382626215575924356e+00
2.405378426608807629e+00,2.427008938436459928e+00,2.452845012759155896e+00
2.476247603325067548e+00,2.501155985546833715e+00,2.523866010439855145e+00
2.544400581324740784e+00,2.568232130039385996e+00,2.592069232089446285e+00
2.613763880998843270e+00,2.641780780153164532e+00,2.665722073481268772e+00
2.693788176772682341e+00,2.716641506615781410e+00,2.741119150835630958e+00
2.766971572327483919e+00,2.792693594519741307e+00,2.817033301242686694e+00
2.841246824653389513e+00,2.867050229630632607e+00,2.892954101295762026e+00
2.917401106787773646e+00,2.940578903685778567e+00,2.963867777466299369e+00
2.989831127918436859e+00,3.011987325292646123e+00,3.036589357935665312e+00
3.057816955475963550e+00,3.082070611992151488e+00,3.101613061967036344e+00
3.127486584067100228e+00,3.156062966518730306e+00,3.177157229782483938e+00
3.196762210507088309e+00,3.218705183760138144e+00,3.245845722154930613e+00
3.271655847295487529e+00,3.298950899601394759e+00,3.325427204887452692e+00
3.349424316822910530e+00,3.375540350790005029e+00,3.404852957484681752e+00
3.433500492821138561e+00,3.456647921236062793e+00,3.479244688517472373e+00
3.503814396551780952e+00,3.530302290617877592e+00,3.553730864145474122e+00
3.577423175568156033e+00,3.601188911183256014e+00,3.622157494635419805e+00
3.643914299075245999e+00,3.670225984999060831e+00,3.692705420273323824e+00
3.719783429592972812e+00,3.747560075542080593e+00,3.770406479898063434e+00
3.794806985523657694e+00,3.817775656382055960e+00,3.840219216564848104e+00
3.863603561902461792e+00,3.887904547292809099e+00,3.912880721181017929e+00
3.941413956970004406e+00,3.966352506795293387e+00,3.986765666718956158e+00
4.005883178152371826e+00,4.028109991548109114e+00,4.054011953058211937e+00
4.079144293601451920e+00,4.100908593344516184e+00,4.123679199085739988e+00
4.148010898342759489e+00,4.171564042661393579e+00,4.195152160609315395e+00
4.216164827180310937e+00,4.239387728307348446e+00,4.265523500390385969e+00
4.290359880753575439e+00,4.313042749310683099e+00,4.334262393252307888e+00
4.358974169316516267e+00,4.381606020539942747e+00,4.405388145818341705e+00
4.428237385003688686e+00,4.457268351461984857e+00,4.485772473500579061e+00
4.506801898947358609e+00,4.529092027004810284e+00,4.556130344809350419e+00
4.584878132870390921e+00,4.609691321345875892e+00,4.633641687790222008e+00
4.656910115272084205e+00,4.679203175705220374e+00,4.700529442345967368e+00
4.723811698286625393e+00,4.746150103341870263e+00,4.770706125708123579e+00
4.795695577985455316e+00,4.819845935045547591e+00,4.842632466227235533e+00
4.867353657022803759e+00,4.890663242027636137e+00,4.913759819048689081e+00
4.938228987716287932e+00,4.960085487224954015e+00,4.984382228344233390e+00
5.007992716365810892e+00,5.034377727022341986e+00,5.059693435172154530e+00
5.079434369228547297e+00,5.104291063723559674e+00,5.125839672086258680e+00
5.150329651293739985e+00,5.177510913228013933e+00,5.200540278234396574e+00
5.224211699094265526e+00,5.251490149893973225e+00,5.275188535295336045e+00
5.297681751257838911e+00,5.317841041983371930e+00,5.339968628748028578e+00
5.361950902193463264e+00,5.387650856463106486e+00,5.409134291868869404e+00
5.431130903609397542e+00,5.456664060133679328e+00,5.478726214139236106e+00
5.501863403315284451e+00,5.522122108650587613e+00,5.551678974181367465e+00
5.578588374064912259e+00,5.601720621801724143e+00,5.624546188576906580e+00
5.648931459962024171e+00,5.673778494046410437e+00,5.702468946293460128e+00
5.727016398380425422e+00,5.748749681125797650e+00,5.766486587490986082e+00
5.789495417912879915e+00,5.814724813789871938e+00,5.839673430531366449e+00
5.866086337579631937e+00,5.890141652504463643e+00,5.915138807424424883e+00
5.938398443060918908e+00,5.960632154604433630e+00,5.982292870869151180e+00
6.008376720585007824e+00,6.032037619229535963e+00,6.055056065536054355e+00
6.081110900111548645e+00,6.107414562921769097e+00,6.131772232331190509e+00
6.156842205681928526e+00,6.181115828746069241e+00,6.207744727694040954e+00
6.235164034252677290e+00,6.261402209068747560e+00,6.287578850993851276e+00
6.312892039475341832e+00,6.338950216118091063e+00,6.362083048409089336e+00
6.384889455615836873e+00,6.408786817656065615e+00,6.432965172667045373e+00
6.458463101597782696e+00,6.480707087922991327e+00,6.503222912586845261e+00
6.526706661938358245e+00,6.548770974666354938e+00,6.571847535579104616e+00
6.595841693596240063e+00,6.617137533022548368e+00,6.641584578468016531e+00
6.664846400096692491e+00,6.686395845289917261e+00,6.710447362012431860e+00
6.735116231158938760e+00,6.758193134373292388e+00,6.782058484526588771e+00
6.808775800328671579e+00,6.833503452175347270e+00,6.856116419832212650e+00
6.879546082083151326e+00,6.903417535165313978e+00,6.928860102300370194e+00
6.953659186448348350e+00,6.979305847885652447e+00,7.005705323195084766e+00
7.029047312973571771e+00,7.054447399059671220e+00,7.076144597539918202e+00
7.096021070702712485e+00,7.123187347249601231e+00,7.149676387826319868e+00
7.175284071078143810e+00,7.200323079230799728e+00,7.221225379547361989e+00
7.242749756127274452e+00,7.264827841421919175e+00,7.286554551717878248e+00
7.311242864021966881e+00,7.340075197280842012e+00,7.366436036705337642e+00
7.387234683326941109e+00,7.410764825020030422e+00,7.432994688394297000e+00
7.458109219914445198e+00,7.480885613454316463e+00,7.505733567707903120e+00
7.533934204487278130e+00,7.560496299160678113e+00,7.586280490917718389e+00
7.608736850409502317e+00,7.633653686705821784e+00,7.658318922896881098e+00
7.683474954603124019e+00,7.708855993122605277e+00,7.734447970552482232e+00
7.757277082450790395e+00,7.779705630488824575e+00,7.804037892846940494e+00
7.830534816403607046e+00,7.853394552529656458e+00,7.876477057455203656e+00
7.899517550517360043e+00,7.923356890806768860e+00,7.946204771462290317e+00
7.970143663851344762e+00,7.990635998909705329e+00,8.013108419092365153e+00
8.038691454063339847e+00,8.062023634876526401e+00,8.086815512185834720e+00
8.108765477972537994e+00,8.134354886321654377e+00,8.161866974525086249e+00
8.189726699685133227e+00,8.216265525475291653e+00,8.241654860206921285e+00
8.262602622538073760e+00,8.284838070852211800e+00,8.305449297243924889e+00
8.331986202653109075e+00,8.359567627715820848e+00,8.381679231793492946e+00
8.404852547146525410e+00,8.430181003280075913e+00,8.452836338208474132e+00
8.478316152685325235e+00,8.502030123672682294e+00,8.523630176627374766e+00
8.547795358074395722e+00,8.570057640048428738e+00,8.594412287227624958e+00
8.623905656049005941e+00,8.648407213131564575e+00,8.670274967707232605e+00
8.689694624075258389e+00,8.715684009651447184e+00,8.741847463671110319e+00
8.770345843241532435e+00,8.793540743739470145e+00,8.818501750136896078e+00
8.843330427968709273e+00,8.865780054434178936e+00,8.889283950343203955e+00
8.914051632319498708e+00,8.934553614149171707e+00,8.959627314187807556e+00
8.982226903604438206e+00,9.003850235420086889e+00,9.025998649503158333e+00
9.048209720229591468e+00,9.069888592838555752e+00,9.095330055248712853e+00
9.118118223439218184e+00,9.141868159903275171e+00,9.163931887506386431e+00
9.183797618204184943e+00,9.206123338593913630e+00,9.225813851092528495e+00
9.248847386821678285e+00,9.274313090200626775e+00,9.295282773854202318e+00
9.316510900068125878e+00,9.341347079479850990e+00,9.365729221973332130e+00
9.385739111945781588e+00,9.406695660334770892e+00,9.428220623046685844e+00
9.452755083328945318e+00,9.471557251530507315e+00,9.497434891719992223e+00
9.523646503068279756e+00,9.543491306077562797e+00,9.565103174803988750e+00
9.588455930901879753e+00,9.610977546765168356e+00,9.635391582840505009e+00
9.663101724743711429e+00,9.691918277104402790e+00,9.714248972876037058e+00
9.739281703684767422e+00,9.759798664799792078e+00,9.783552151131626573e+00
9.809279669796728385e+00,9.835881780679519792e+00,9.858604206260963565e+00
9.883980908297751000e+00,9.903972389989306180e+00,9.928469048699991362e+00
9.952976382479967299e+00,9.975982680687957682e+00,9.997082225361747732e+00
1.002466448952762335e+01,1.005106339716211039e+01,1.007259211697853729e+01
1.009422326145013216e+01,1.012177585924450440e+01,1.014794070075773647e+01
1.017367529567817641e+01,1.019792820774610220e+01,1.022541572521508968e+01
1.025023327641597604e+01,1.027424503870514094e+01,1.029761255101543860e+01
1.031831420417106493e+01,1.033738157098796862e+01,1.035831213146623497e+01
1.038097227032281822e+01,1.040815375097871076e+01,1.043379014200106703e+01
1.045791968818719297e+01,1.048229431139545653e+01,1.050746657789971827e+01
1.053048034810930034e+01,1.055743690316226058e+01,1.057919849896817688e+01
1.060385028609305103e+01,1.062672516342243334e+01,1.065114505663188993e+01
1.067551146031976472e+01,1.069792348545845684e+01,1.071778548401059084e+01
